MATN3 0.30177197 -0.61516887 -0.062018547 0.13677093 0.21282572 0.13450722 0.28598088 -0.25080884 -0.15444458 0.12472922 -0.09798127 -0.22193673 -0.2510547 -0.469842 0.42705935 -0.03291283 -0.3369863 0.12974021 -0.035918813 -0.16954133 0.3039649 0.45392606 -0.36646676 -0.33257133 -0.0032209575 0.10113038 0.0645368 0.13029726 0.121112585 -0.30623224 0.26543126 -0.4291731 0.2739924 0.30346623 0.3466435 0.31379497 0.29000238 -0.02740116 0.10704126 0.5031177 0.38138977 0.02963827 -0.8430819 -0.5050096 0.3172067 -0.04697289 -0.52122027 -0.48133639 -0.1831153 -0.114004984 0.3090518 -0.13416676 0.08974327 0.054955143 -0.17011659 0.23762906 0.25703275 -0.07414852 0.026038885 0.14804594 -0.2941665 0.21975759 0.3912616 0.37104383 0.41091862 0.12688777 -0.41193974 -0.04423626 0.3853614 -0.3108348 -0.5474675 -0.2160767 -0.31244367 -0.05875414 -0.32227978 -0.12171265 -0.60502255 -0.19895083 -0.06428168 0.81323195 -0.3812812 0.15083538 0.40469715 0.32150152 0.38880005 0.25914127 -0.04834822 -0.593013 0.08989728 -0.2372539 0.20544668 -0.08193384 0.12711416 0.14205243 0.35244477 -0.036267176 -0.27735087 -0.39309785 0.25142005 0.04605177 -0.3272463 -0.006732408 -0.09524883 0.004319689 -0.041934047 0.17850433 0.06445896 0.3120441 0.65312266 -0.8828186 0.023512416 -0.20968644 0.36130658 0.20444833 0.10486732 -0.18643726 -0.25049108 -0.071321785 -0.14663978 0.8513932 -0.46712095 -0.11091006 -0.32772547 0.40685135 -0.60198414 -0.2245847 -0.31219178 -0.1980654
FRZB 0.18741526 -0.5608992 -0.060496386 0.27294472 0.28319472 0.0066321283 0.2835172 -0.27144346 -0.0786386 0.1564387 -0.05188164 -0.13033076 -0.23109415 -0.4104689 0.2104965 0.022666289 -0.19605038 0.20017679 -0.062032115 -0.21437944 0.33274898 0.4905453 -0.4468635 -0.3579577 0.034158353 -0.0026430157 -0.025698742 0.044360224 0.112262 -0.29108322 0.37749586 -0.3064142 0.12112242 0.19229653 0.38479015 0.19314755 0.3024681 -0.00091717654 0.047592614 0.65361536 0.40084887 0.026599664 -0.83489317 -0.47286466 0.23700885 -0.073430024 -0.467686 -0.48701233 -0.25905573 -0.10832363 0.19280167 -0.2499107 0.11230563 0.16378167 -0.2543537 0.2902576 0.2875316 -0.10395914 -0.048080992 0.18123469 -0.36286962 0.20340934 0.41994125 0.17010424 0.280781 0.105839446 -0.3036768 -0.002138409 0.20888926 -0.3253521 -0.51674104 -0.26967824 -0.31728372 -0.06909192 -0.28634223 -0.16978645 -0.52460486 -0.26405314 0.066804156 0.73952556 -0.4651328 0.30029714 0.33735338 0.35765746 0.34927845 0.085608535 -0.14612347 -0.5795398 0.11092858 -0.14070907 0.06746224 -0.06247362 0.20618977 0.16838755 0.35112962 -0.022152815 -0.17506744 -0.29154426 0.22784983 0.11127929 -0.37647766 0.10297966 -0.14479242 -0.11735161 0.025293926 0.25850132 0.08520496 0.38471782 0.6489053 -0.85760957 0.08081995 -0.25453672 0.49511036 0.26528957 0.304814 -0.18086086 -0.42109138 -0.0072953915 -0.29073957 0.76664346 -0.4669796 -0.22521447 -0.2300429 0.54040635 -0.6239205 -0.40182155 -0.32479957 -0.105802074
ASPN 0.23204336 -0.44537443 -0.08854871 0.16766462 0.14841932 0.145274 0.27080682 -0.23621216 -0.08814615 0.26145747 0.017136605 -0.20059885 -0.25495553 -0.3103739 0.40339404 -0.07708063 -0.2137697 0.18601091 -0.06951311 -0.17851055 0.3310714 0.34203562 -0.27996072 -0.45803326 -0.030304857 0.04029388 0.08358611 0.12119036 0.15326475 -0.36105406 0.16666037 -0.48151612 0.16640472 0.30208534 0.3975599 0.16360345 0.28263173 0.033433884 0.06560079 0.54546094 0.3893007 -0.004842874 -0.83262336 -0.53331745 0.3027659 0.08516264 -0.5558358 -0.4621361 -0.2255047 -0.15885727 0.20610243 -0.1990808 0.022469906 0.12234285 -0.23450461 0.26733887 0.035828706 -0.13259475 -0.06220977 0.21080673 -0.30726436 0.20169617 0.40835887 0.21182929 0.3012263 0.03445653 -0.41888273 -0.12240461 0.28791165 -0.34335345 -0.32751662 -0.395842 -0.22254443 0.01927326 -0.4294351 -0.21791403 -0.5363464 -0.26069176 -0.019236822 0.6960916 -0.46737865 0.19251008 0.41962773 0.3996998 0.4844877 0.24825764 -0.07655949 -0.5551802 0.0020968374 -0.25797966 0.11235883 -0.0715551 0.21405356 0.14478499 0.37207296 0.03357533 -0.3423745 -0.20029873 0.16220638 0.0073542167 -0.41218218 0.08541521 -0.16454093 -0.14451373 -0.10284118 0.14680421 0.045639597 0.35452488 0.69950074 -0.9443487 0.03508675 -0.2602309 0.32938117 0.21534224 0.24736351 -0.20174417 -0.38256678 -0.05816721 -0.23988909 0.92709506 -0.44289604 -0.112702824 -0.255851 0.40886718 -0.6804355 -0.2719708 -0.44587022 -0.10928874
COL2A1 0.2441971 -0.53802305 -0.106961854 0.24783711 0.22945754 -0.09244403 0.28472248 -0.25372565 -0.12357827 0.22038566 0.011968391 -0.2590781 -0.2157282 -0.26767954 0.36436534 -0.006938319 -0.32731742 0.1802155 -0.14040294 -0.20250553 0.31973916 0.40097022 -0.29589298 -0.3624573 -0.030532539 0.009312395 0.06890672 0.11246066 0.076638125 -0.31814057 0.19886887 -0.4974005 0.13966984 0.2333608 0.35758638 0.3167315 0.40464517 -0.050031696 0.042515665 0.5126504 0.46353397 -0.0062466636 -0.8554367 -0.6269499 0.34833533 -0.021697627 -0.5734808 -0.5002012 -0.14868222 -0.24016222 0.2679612 -0.15656674 0.009925826 0.08676768 -0.25328863 0.34677035 0.31368044 -0.08607494 -0.045630183 0.033755783 -0.32132873 0.13407202 0.42234373 0.17260592 0.39615035 0.10636252 -0.37883076 -0.0023736304 0.3220455 -0.38837934 -0.33869714 -0.32927942 -0.30086437 -0.0061225775 -0.34592775 -0.15384822 -0.53914726 -0.15606013 0.15355663 0.69189423 -0.48659414 0.22046551 0.47712582 0.30392757 0.3868774 0.1749957 -0.13568173 -0.5075453 0.027186928 -0.22418655 0.11056809 -0.14355272 0.12959446 0.12372934 0.45030528 -0.029009886 -0.1805894 -0.25121146 0.13672048 0.13171348 -0.29137862 0.07609103 -0.05013398 -0.13365817 -0.002371845 0.18219031 0.08507067 0.40606216 0.6012688 -0.9584301 -0.056535672 -0.22245646 0.2483269 0.17575479 0.09613837 -0.14262164 -0.4051399 0.014667068 -0.2922566 0.88177 -0.4571862 -0.24045183 -0.28202263 0.44895512 -0.50361294 -0.18601307 -0.393413 -0.17636034
FASLG -0.2298128 0.12506644 0.19005112 -0.07573525 0.393758 -0.039770763 0.81071854 -0.3149139 0.038462088 0.04092938 -0.24259494 -0.08370287 -0.13897619 -0.2770767 0.18619154 0.32945177 -0.22295308 -0.3384085 -0.102905326 -0.22109832 0.3347348 0.78725564 -0.11961726 -0.4343015 0.13293578 0.13900308 -0.33000302 0.1343407 0.011965638 -0.2411613 0.05001709 -0.236548 0.26648045 0.010266742 0.29422206 -0.2555239 0.13244283 -0.31411314 -0.10868839 0.25140202 0.2859554 -0.06398675 0.04945051 -0.36124426 -0.1470127 -0.102777794 0.14731312 0.037389632 0.22788145 0.063341126 -0.004699089 0.062233876 -0.112988904 0.2912993 -0.0037789315 -0.47928664 -0.019632211 -0.26769125 -0.1916154 0.059669692 -0.35553762 0.18718223 0.14461431 0.13438219 0.32222092 -0.18919267 -0.35309526 -0.4518247 0.4065656 -0.30249843 -0.5582767 -0.3019595 -0.103997976 0.030146603 0.41855997 -0.02782863 -0.4542904 0.2020181 -0.41383758 0.24150023 -0.7859948 -0.19674943 0.11225105 0.2533504 0.57587516 0.14519025 0.049987186 -0.019349858 0.107178174 0.22013378 -0.10209217 -0.14018555 -0.21212915 -0.19140029 0.12928647 0.005424169 -0.3494792 -0.08166736 -0.24001765 0.1288579 -0.18708375 -0.00029469735 0.01726695 0.0018136122 -0.5259733 0.082371674 -0.03787066 -0.31593537 0.43232292 -0.7020728 -0.09687034 -0.39314127 -0.088208035 0.2953039 0.12371264 -0.0037299355 -0.0067839995 -0.07413792 0.1431065 0.16005193 -0.3940323 0.04207663 -0.07603237 0.5920917 -0.5016054 -0.08221422 -0.34664342 -0.26377925
DNASE1 -0.07982378 0.13322712 0.32580727 -0.103012964 0.26762885 -0.046924207 0.60416746 -0.099412926 0.052066762 0.07963075 -0.2523743 -0.08404759 -0.22085838 -0.22326863 0.3940715 0.5696867 -0.45467296 -0.10817258 -0.23372865 -0.172781 0.09500069 0.7583066 -0.35263097 -0.46005052 0.26037094 0.1997888 -0.4314415 0.018149601 -0.13804777 -0.19733116 -0.0666807 -0.39881235 0.27911413 0.12819505 0.17276439 -0.14226453 0.08950759 -0.334778 -0.048257254 0.26965526 0.19340377 -0.06315898 -0.17921008 -0.40440717 -0.14085437 -0.046671636 0.06504071 -0.13170761 0.2497705 -0.08218191 0.07857594 0.22858405 -0.18829964 0.30428755 0.033629593 -0.45191708 -0.26345366 0.009837569 -0.027221244 0.12590669 -0.10655428 0.23965134 0.26692858 0.18060935 0.45268312 -0.23813345 -0.15734427 -0.5598523 0.32475185 -0.41047546 -0.6145455 -0.1369357 -0.17476024 0.15417984 0.40665492 0.04828293 -0.38943323 0.12103333 -0.44311062 0.43120506 -0.8099253 -0.26757303 0.0010292538 0.31234345 0.563783 0.15107217 0.0036001378 -0.12658428 0.0020789066 0.3726674 -0.032769922 -0.3287142 -0.1767099 -0.18182741 0.16355765 -0.028024266 -0.20439373 -0.07179686 -0.18638536 0.15870667 -0.27656847 -0.053832542 -0.1648325 0.2499634 -0.58490574 0.046237152 0.0726594 -0.3482817 0.30155334 -0.4991026 -0.118548356 -0.49176106 -0.13381514 0.26699564 0.007833426 0.03691692 0.08474196 -0.05648101 0.0041838917 0.22823134 -0.15419005 0.032119803 -0.20551042 0.57344955 -0.44579312 -0.14739455 -0.47984567 -0.15085591
PDCD1 -0.09016757 0.1986065 0.33413443 -0.12523428 0.35872355 0.20590287 0.7397938 -0.21086219 0.18038416 0.02206624 -0.19767715 -0.17985582 -0.17771855 -0.5000223 0.41488314 0.38759094 -0.38795015 -0.19497839 0.015652105 -0.20681079 0.20794177 0.8901393 -0.3232505 -0.49780262 0.30165398 0.2312519 -0.3268709 0.07687182 -0.078343116 -0.25944546 -0.07493259 -0.3675447 0.2987156 0.17435056 0.060561325 -0.07912449 0.15809384 -0.35960677 -0.08702719 0.35447395 0.17540976 -0.09616343 -0.04867075 -0.33099437 -0.2432259 -0.06280988 0.19453265 -0.10603239 0.28514096 -0.11773333 0.21359007 0.24891415 -0.09864282 0.36881715 0.05427513 -0.38398474 -0.21475622 -0.08699835 -0.035436153 0.044953477 -0.00090292725 0.3807367 -0.0057678563 0.14952372 0.38272637 -0.009979747 -0.14979781 -0.32975253 0.5390057 -0.23422779 -0.5285665 -0.2832109 -0.15561195 0.010904492 0.20092712 -0.14635688 -0.3171562 0.13748546 -0.3227859 0.24351683 -0.7410753 -0.24016073 0.19339898 0.26779482 0.58258694 0.13957825 0.13240671 -0.22875476 0.022323523 0.17749316 -0.1740311 -0.16745937 -0.25707567 -0.15700023 -0.039855596 -0.10863371 -0.13906759 -0.11749259 -0.35024792 0.14841382 -0.29717207 -0.06437206 0.05787322 0.023173861 -0.5161257 0.25261557 0.052764807 -0.31349212 0.25371677 -0.60070485 -0.10342175 -0.32342663 -0.10707314 0.3714924 0.13398151 0.042705458 -0.013508118 -0.048661765 0.056131016 0.07704289 -0.24787425 0.019100713 0.02757858 0.3801587 -0.65758 -0.185748 -0.42875054 -0.15971391
Astemizole -0.14256753 -0.14961629 0.3157922 -0.24684522 0.5904273 0.30060142 -0.024325516 -0.17917596 0.038891356 0.18586554 -0.1900596 0.08208569 -0.100537814 -0.5932947 0.53747505 0.109456405 -0.38972065 -0.24147838 -0.57618654 -0.0735421 0.019770179 0.27628988 -0.04426006 -0.57679063 -0.719885 0.4578977 -0.703522 0.43494606 0.043920346 0.06803412 -0.2905269 -0.26397824 -0.23258698 -0.12363583 0.6468973 0.2931795 0.30699676 -0.40877303 -0.72890365 0.1438464 -0.54154575 0.32316834 0.017989278 0.21778376 0.034834873 0.3493025 0.1570435 0.0056995405 0.15099262 0.22550294 -0.032217477 0.31765965 0.28251442 0.26158094 0.07919202 -0.12487805 0.24969573 0.08742439 -0.5800103 0.14115345 0.002325411 0.017328408 0.7313669 -0.32110423 0.18923792 0.010574847 0.7888871 -0.26920232 -0.024044441 -0.15540278 -0.18931851 0.16838874 -0.707631 -0.28808466 0.197226 -0.24214146 -0.071811296 0.2641161 -0.28600252 0.09827218 -0.07847094 0.08536475 0.34565884 0.14449681 0.18364151 0.17482316 0.026960053 -0.55591583 0.06092538 -0.24127445 0.36018804 0.19512114 0.13600373 0.08993113 -0.107833415 -0.036124382 0.104863584 -0.1376489 -0.048744563 0.11080094 -0.65156674 0.25839671 0.06212504 -0.11123166 -0.0814382 0.10132298 -0.20190716 0.35856077 0.6237514 -0.5613588 0.1664902 -0.77316225 -0.3012893 -0.11035117 0.23718834 -0.032569487 -0.31887406 0.01634541 0.077797875 -0.079485156 0.04966035 -0.23644985 -0.2107009 0.04761772 -0.18355502 -0.112206176 -0.004258534 0.2804323
Atazanavir -0.51470035 -0.32816055 0.065368585 -0.23150261 0.5219195 0.21615233 0.2250198 -0.35658264 -0.45074028 0.3311901 0.20027852 0.18995075 -0.22594132 -0.48778152 0.7854867 0.31226167 -0.006836546 0.35375315 -0.45494902 -0.004739309 0.017675102 0.13034469 -0.27387863 -0.60775805 -0.46199867 -0.1972188 0.09530772 0.4241281 -0.018359896 -0.27785558 -0.48417616 -0.39062947 0.2204989 -0.04292906 0.2598283 0.4187782 0.13582303 -0.29732805 0.26040512 -0.086365804 0.4273163 0.17452456 -0.70903325 -0.07815561 0.42842844 0.015446732 -0.4281927 -0.32292017 -0.32289425 -0.091159515 0.15534197 -0.13290487 0.14380184 -0.01669265 0.06879178 -0.20286761 0.2461596 -0.094800495 -0.31796002 0.37417498 -0.08161111 0.30653858 0.055586528 -0.4285201 0.33201817 -0.38284892 0.08186905 -0.022346966 0.04309312 0.14803138 -0.15260789 -0.00075190456 -0.32601327 -0.6831743 0.37952936 -0.25467166 -0.21749593 0.028877012 -0.25150877 0.43110743 -0.24108584 0.66553617 0.58062404 0.35364607 0.54540545 0.22860602 -0.16451831 -0.7808428 -0.043354858 0.22106734 0.5434715 -0.7297721 0.27462307 -0.0083273435 -0.21772522 0.16949855 -0.029399512 -0.2569658 -0.16401015 -0.109920055 -0.3083286 -0.06533926 -0.03258369 -0.452176 0.34143934 0.32786566 -0.46948624 0.38538137 0.6417768 -0.70383567 -0.07296358 -0.5985666 0.28102496 0.18073277 0.14369301 -0.1534946 -0.21031238 -0.035420354 0.13533293 0.53671646 0.02237087 -0.19286166 -0.47870338 -0.02813336 -0.30217728 0.09727857 0.11279095 -0.09254869
Atomoxetine 0.5735656 -0.6938073 0.5162418 -0.028601758 0.5059375 -0.1831887 0.4981203 0.11196445 -0.23123129 0.12808032 0.35361528 -0.03198241 0.1587552 -0.3235748 0.4337337 0.89305645 0.062646575 0.09387426 -0.9607285 0.56156147 0.17253482 0.14020045 0.0028576998 0.22412543 -0.62444365 -0.13374226 -0.060971268 0.14292149 0.9076667 0.5946199 -0.30406636 0.008999747 0.17603002 0.37890214 0.41220245 0.57648516 -0.17129923 -0.19906624 -0.062037487 0.35747316 -0.41766903 1.16706 -0.0730887 -0.18376066 -0.076573804 -0.20211367 -0.16058798 -0.480775 -0.71814764 0.15761565 0.3844806 -0.30369532 -0.08331828 0.9201042 0.08835003 0.12073248 0.69187725 0.0101106865 -0.11649172 -0.22757912 0.17842697 0.1753246 0.68128794 -0.59492964 0.19413294 -0.7125227 0.16621973 -0.010538242 0.016492499 -0.099177845 -0.7945104 -0.5220187 -0.71125484 0.0005113089 -0.5059384 -0.50967246 -0.1821978 0.48254564 -0.50399995 0.39797667 0.24156472 -0.43493655 -0.06783904 0.75479865 0.7328754 0.9739259 0.47568682 -0.4199151 0.071615934 -0.024830624 -0.6300412 -0.31000388 0.13978517 -0.091331154 0.8703456 0.47755966 -0.41889802 0.11311592 0.12494306 0.25918862 -0.08445513 -0.02316048 -0.06560592 -0.35827196 0.07764228 -0.21068117 -0.49680376 0.9321792 0.3862759 -0.32575485 -0.253707 -0.22387186 -0.063482426 0.4184262 0.67231697 -0.4399326 -0.2693329 -0.112176664 -0.39596835 0.124039315 -0.5656966 -0.74430126 -0.51516515 0.16526704 -0.012737776 0.27355242 -0.122875415 -0.033097506
Atorvastatin 0.7047549 -0.8753487 0.17326818 0.21126546 1.0070829 0.2808558 0.21498609 -0.5619853 0.0022151133 0.5123439 0.16958444 -0.15353696 0.3688566 -0.8698843 0.5231825 0.23398446 -0.23977736 0.61307806 0.035803344 0.6531707 0.45612517 0.19152214 -0.9777505 0.1263014 -0.5876094 0.036480766 -0.2566051 -0.020007007 -0.41556722 0.33000797 -0.007447694 -0.2092917 -0.036488794 0.060521945 -0.14997339 0.00023550783 0.2863828 0.46964213 -0.41112715 -0.24098136 0.11559665 0.2428985 0.024104865 -0.24329922 0.12658906 -0.14348416 0.18039507 0.071668886 0.06426311 0.119466096 0.65618336 -0.65947366 -0.16473323 -0.13389847 0.332298 -0.9329405 -0.41799498 0.22777137 -0.11800167 0.12180384 -0.023000091 0.12811314 -0.04468042 0.08911365 0.24048777 -0.19844598 -0.13861713 0.0025740608 0.09907861 -0.14807355 -0.54113764 -0.4282192 -0.6142768 -0.3546768 0.50657773 -0.49549416 -0.08570371 0.019911334 -0.8328258 0.28546783 -0.21008658 -0.1354364 0.47536686 0.13359027 0.7435806 1.3666855 0.13088135 -0.09452192 0.61682343 -0.32674873 -0.24709558 -0.08312788 -0.106672734 0.004934823 0.31883025 0.075442664 -0.12802882 -0.10668879 -0.25928548 -0.104598224 -0.2386319 0.43167502 -0.23157465 -0.1199159 0.4812089 -0.06719576 -0.2526679 -0.065143675 0.7302026 0.08837757 -0.5015225 -0.0466706 0.1695887 -0.13768946 0.29478392 -0.05589683 0.06873815 -0.53455675 0.0035448328 0.7326647 -0.43979815 -0.82578695 -0.4882872 0.7932263 -0.44612828 -0.32756236 -0.26513532 0.28868327
APOB 0.63801104 -0.820926 0.07756587 0.19609125 1.0085007 0.17314419 0.2223488 -0.21126795 0.09470552 0.35721585 -0.010424583 -0.17745537 0.43709722 -0.7975353 0.3910431 0.35234293 -0.30897996 0.50350183 0.3408669 0.6557207 0.5008806 0.06056167 -1.0083683 0.18680006 -0.60488105 -0.066786714 -0.3307865 -0.103047624 -0.5005362 0.24346098 -0.21420436 -0.076727904 0.15074654 -0.0026754143 -0.10804149 -0.14375512 0.35976553 0.20858619 -0.37585682 -0.2664953 0.09665081 0.15126146 0.059206422 -0.1717695 0.16206732 -0.08682306 0.14260189 0.09835603 0.07017682 0.14055446 0.6946944 -0.49679554 0.061213266 0.06485014 0.3536606 -0.8891204 -0.5210835 0.2587901 -0.21369958 0.20537739 0.05824344 0.06130483 -0.005923899 0.24752483 0.24590126 -0.13977647 -0.25633192 0.22821623 -0.050526146 -0.3127754 -0.5085061 -0.42212674 -0.48932132 -0.12232588 0.32752734 -0.43375322 -0.24927753 -0.106012255 -0.7044117 0.47482786 -0.20715733 -0.14322102 0.45438036 0.23098305 0.68538725 1.0909432 -0.0054862737 0.054616816 0.7542234 -0.14574376 -0.36873737 -0.023992524 -0.157794 0.07220065 0.17980348 0.012008664 -0.17275211 -0.20580776 -0.10785204 -0.24213104 -0.27835384 0.40849653 -0.15677887 -0.3140807 0.27764666 -0.05589461 -0.22292863 -0.08207697 0.6638337 -0.14566953 -0.29087523 -0.17486201 0.20888779 -0.10210784 0.38759732 -0.02296285 0.10354715 -0.4113066 -0.19109397 0.69318634 -0.37376118 -0.90214086 -0.52584076 0.60995334 -0.2873795 -0.26901126 -0.2145206 0.18106167
LDLR 0.7253237 -0.91170245 0.29988718 0.24215505 0.9799991 0.09980668 0.27156857 -0.30030856 0.05640685 0.33751586 -0.036853194 -0.16968133 0.39269248 -0.82431144 0.5739305 0.35486054 -0.35592994 0.5114946 0.40079007 0.5889571 0.42872247 -0.03128502 -0.90371376 0.20304488 -0.5645167 -0.089689605 -0.32760912 -0.11953624 -0.3784366 0.24544533 -0.1449079 -0.13351485 0.08632341 0.04349216 -0.07183208 -0.09593918 0.2733209 0.38261104 -0.34300196 -0.2933033 -0.0018753746 0.15723073 0.09973135 -0.27995718 0.06996039 -0.068048954 0.0885941 0.03467959 0.18272328 0.060818046 0.7299232 -0.48509508 0.03891469 -0.04134551 0.4937955 -0.8904877 -0.36719072 0.32549274 -0.16915436 0.096066006 0.021366397 0.10553598 -0.042639833 0.22831623 0.23673159 -0.057992153 -0.1920491 0.2049879 -0.011411888 -0.31480926 -0.547699 -0.45553896 -0.42170772 -0.15184371 0.23844124 -0.39006555 -0.28097403 -0.13384883 -0.6990362 0.34952983 -0.14535367 0.016894517 0.31296283 0.28983685 0.6909675 1.0274523 0.08169413 0.028475398 0.6991328 -0.0971448 -0.34703398 -0.069342434 -0.051825367 0.038518015 0.2804247 -0.06909408 -0.15163755 -0.18532823 -0.05824435 -0.20544498 -0.31164 0.43122792 -0.1220541 -0.3244751 0.23383215 0.057532065 -0.22137617 -0.11577229 0.73665875 -0.060955293 -0.23748548 -0.1598153 0.25097442 -0.07020529 0.40302226 -0.076398246 0.10495626 -0.36271825 -0.09049093 0.58133084 -0.37962133 -1.0143337 -0.5452755 0.7048751 -0.29008663 -0.22146869 -0.17533058 0.19590059
PCSK9 0.68520427 -0.8857818 0.111580074 0.25575346 0.9758991 0.16391164 0.21733192 -0.33897382 0.0814727 0.37576455 -0.053576354 -0.17762882 0.4209389 -0.74912477 0.5541638 0.30627322 -0.32561564 0.48484796 0.36163232 0.6559176 0.48647436 -0.05384616 -0.93746614 0.1779399 -0.5884105 -0.1550955 -0.33318362 -0.12832041 -0.5153719 0.32513937 -0.17182359 -0.1040573 -0.0076375813 0.023456972 -0.09447711 -0.018058678 0.3049907 0.18297711 -0.41651163 -0.22064851 -0.07020968 0.13237907 0.16634117 -0.23776007 0.0017388249 -0.088513575 0.05019314 0.096851364 0.03273703 0.014569631 0.7561692 -0.44468284 0.05538669 -0.09141367 0.559509 -0.927116 -0.44635057 0.24183474 -0.2000778 0.13136554 -0.08998283 0.07372625 -0.04160552 0.21467553 0.16547842 -0.09469053 -0.17180112 0.16852948 0.009213254 -0.39278173 -0.5634361 -0.5363263 -0.43979985 -0.06576352 0.33041075 -0.39497036 -0.23401418 -0.05423831 -0.7146409 0.3845938 -0.23040326 -0.007774655 0.39361224 0.2820957 0.6170301 1.0482366 0.035039213 0.051101524 0.62812614 -0.073156916 -0.3755183 -0.0631142 -0.1947242 0.13965435 0.22707312 -0.06820158 -0.16793156 -0.1933051 -0.13509972 -0.15708163 -0.35917914 0.48464298 -0.111145504 -0.2120203 0.31086713 0.013255785 -0.19361947 -0.053433217 0.72107315 -0.048223272 -0.26389283 -0.17778242 0.2919392 -0.06434096 0.32609186 -0.07966601 0.12600741 -0.33870155 -0.16506246 0.6693253 -0.3899915 -1.0485381 -0.6585201 0.7686692 -0.35258603 -0.23072827 -0.20385078 0.13023324
LDLRAP1 0.7012713 -0.82350343 0.036695886 0.18145785 1.0118442 0.20906438 0.31858718 -0.29969102 0.10501326 0.38827047 0.038347967 -0.1979731 0.42787126 -0.812754 0.46444553 0.2884359 -0.31573355 0.49634853 0.3589487 0.59913 0.52417856 0.0580667 -0.97161907 0.14655814 -0.6379814 -0.13740285 -0.34658384 -0.16201748 -0.37950185 0.14872384 -0.1897214 -0.13523912 0.20501412 0.05828124 -0.09680083 -0.044971164 0.22176044 0.26298252 -0.3578196 -0.18673648 0.05555645 0.21483901 0.08642511 -0.20352471 0.075904675 -0.019250792 0.19366297 0.12729803 0.044271495 0.06676556 0.68521065 -0.45673078 0.010416893 0.025654297 0.5110933 -0.8602147 -0.4502291 0.22186457 -0.1762948 0.046571013 0.014661312 0.08095909 -0.012797373 0.21272436 0.24298584 -0.062325653 -0.2518965 0.21311156 -0.046372183 -0.35386875 -0.39109993 -0.44731435 -0.4864105 -0.025749186 0.30302015 -0.37395903 -0.2515641 -0.12146065 -0.71868306 0.4517203 -0.1735321 -0.024745606 0.34450427 0.15373193 0.69388556 1.0422368 -0.06639834 0.06712756 0.697063 -0.09604217 -0.31129432 -0.049224835 -0.15904345 0.13855626 0.24189673 -0.0043867077 -0.21535154 -0.2546648 -0.1722134 -0.20132154 -0.31116682 0.5027107 -0.15469684 -0.25610358 0.2952682 -0.01570694 -0.19656935 -0.18314049 0.69779366 -0.11320088 -0.27492857 -0.19464144 0.21092351 -0.081849106 0.38441905 -0.00488042 0.14576675 -0.36126965 -0.15848008 0.6395889 -0.42810512 -0.934115 -0.51878804 0.7196155 -0.36101326 -0.2422971 -0.21119559 0.19310914
EPHX2 0.7337663 -0.80576396 0.03061163 0.20195003 1.0420362 0.2234038 0.24204543 -0.25087318 0.12650275 0.40228584 -0.035435688 -0.21945874 0.3966355 -0.710325 0.45571458 0.4298632 -0.31552935 0.5027806 0.31439626 0.59904015 0.4927921 -0.06621658 -0.9719244 0.20002733 -0.5672461 -0.1577033 -0.28090125 -0.06839303 -0.5635278 0.28837052 -0.20901635 -0.057648983 0.14631563 -0.0008014933 -0.010264414 -0.16078737 0.26330408 0.2608049 -0.41289398 -0.207131 -0.025787687 0.13644968 0.15384313 -0.10304199 0.082247816 -0.083294295 0.1339322 0.1304927 0.016763182 0.11245399 0.7315638 -0.47334233 -0.010498202 -0.027123976 0.34924948 -0.7637964 -0.5196907 0.2526887 -0.21240473 0.08074914 -0.071323074 -0.0021111364 0.008933794 0.22614639 0.19559166 -0.10569915 -0.17739327 0.20836222 0.042853408 -0.35185546 -0.48687539 -0.48093507 -0.5300984 -0.039292034 0.24010655 -0.4959262 -0.2515173 -0.1203074 -0.6805274 0.41937697 -0.17633538 -0.010148053 0.4464253 0.25968167 0.6776843 1.0018336 -0.035473127 0.079196654 0.7121418 -0.025032884 -0.37150228 0.002825993 -0.30289194 0.15314256 0.26248756 -0.06086105 -0.13379607 -0.15500371 -0.09415605 -0.16469783 -0.36775526 0.47966695 -0.14324507 -0.24029778 0.31810102 -0.02827554 -0.20600934 -0.141511 0.68203247 -0.09227686 -0.28142044 -0.20050782 0.24739112 -0.15672372 0.28128085 -0.09046038 0.07822309 -0.42267874 -0.15675679 0.6708943 -0.38270912 -1.021212 -0.6156947 0.6723481 -0.29876584 -0.20577294 -0.19912432 0.14045413
